Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
LP0009377,Male,Yes,0,Not Graduate,No,8750,7400,538.0,180.0,,Semiurban
LP0009378,Male,Yes,1,Not Graduate,No,17728,6753,217.0,360.0,1.0,Urban
LP0009379,Male,Yes,0,Graduate,No,15940,1710,299.0,360.0,1.0,Rural
LP0009380,Male,No,0,Graduate,No,12556,825,191.0,360.0,,Rural
LP0009381,Male,No,0,Graduate,No,10758,5545,356.0,360.0,1.0,Rural
LP0009382,Male,No,2,Graduate,No,13002,8587,36.0,360.0,0.0,Semiurban
LP0009383,Female,No,1,Graduate,No,16110,3752,290.0,480.0,1.0,Rural
LP0009384,Male,No,nan,Graduate,nan,16683,9787,224.0,360.0,1.0,Rural
LP0009385,Female,Yes,2,Graduate,No,13884,8972,58.0,360.0,1.0,Urban
LP0009386,Female,Yes,0,Not Graduate,No,4880,9300,316.0,360.0,1.0,Urban
LP0009387,Male,Yes,0,Graduate,No,9920,8692,41.0,360.0,1.0,Semiurban
LP0009388,Male,No,1,Graduate,No,12271,3312,503.0,360.0,1.0,Semiurban
LP0009389,Male,Yes,2,Not Graduate,No,19552,7949,538.0,360.0,,Semiurban
LP0009390,Male,No,0,Graduate,No,10123,5738,516.0,360.0,1.0,Rural
LP0009391,Female,Yes,0,Not Graduate,No,18819,229,461.0,360.0,1.0,Urban
LP0009392,Female,Yes,1,Not Graduate,No,3545,245,357.0,360.0,1.0,Semiurban
LP0009393,Male,Yes,0,Graduate,No,19699,8292,384.0,180.0,1.0,Rural
LP0009394,Male,No,3+,Graduate,No,2337,2856,364.0,360.0,,Urban
LP0009395,nan,Yes,1,Graduate,No,2407,7145,350.0,180.0,1.0,Urban
LP0009396,Male,Yes,0,Graduate,nan,6235,7787,85.0,360.0,1.0,Urban
LP0009397,Female,Yes,0,Graduate,No,7391,3000,404.0,360.0,1.0,Urban
LP0009398,Male,Yes,2,Graduate,No,10315,9885,219.0,360.0,1.0,Urban
LP0009399,Male,Yes,2,Graduate,No,24710,9260,352.0,360.0,1.0,Semiurban
LP0009400,Male,Yes,1,Graduate,No,14794,4169,256.0,360.0,0.0,Semiurban
LP0009401,Male,Yes,1,Graduate,No,15216,256,263.0,360.0,1.0,Semiurban
LP0009402,Male,Yes,1,Graduate,No,19304,1126,380.0,360.0,1.0,Urban
LP0009403,Male,No,0,Not Graduate,No,10055,9307,49.0,360.0,1.0,Semiurban
LP0009404,Male,No,3+,Graduate,No,7087,7925,85.0,360.0,1.0,Rural
LP0009405,Male,Yes,0,Graduate,No,1844,9452,173.0,240.0,1.0,Semiurban
LP0009406,Male,Yes,0,Graduate,No,18559,5725,392.0,360.0,1.0,Urban
LP0009407,Male,Yes,0,Graduate,No,9189,4179,461.0,480.0,1.0,Semiurban
LP0009408,Male,nan,0,Graduate,No,21346,5043,63.0,360.0,1.0,Urban
LP0009409,Male,Yes,0,Graduate,nan,8205,8723,315.0,,1.0,Semiurban
LP0009410,Male,Yes,1,Graduate,No,12528,4094,201.0,360.0,1.0,Rural
LP0009411,Male,Yes,0,Graduate,No,5681,857,173.0,120.0,1.0,Urban
LP0009412,Male,Yes,3+,Graduate,No,24073,7328,357.0,360.0,1.0,Semiurban
LP0009413,Male,Yes,1,Graduate,No,22227,7486,539.0,360.0,1.0,Semiurban
LP0009414,Male,No,0,Graduate,No,9072,5251,118.0,360.0,1.0,Semiurban
LP0009415,Male,Yes,0,Graduate,No,23116,8076,477.0,360.0,1.0,Urban
LP0009416,Male,Yes,0,Not Graduate,No,19323,3618,145.0,360.0,1.0,Rural
LP0009417,Male,Yes,0,Graduate,No,20926,2140,488.0,360.0,1.0,Rural
LP0009418,Female,No,0,Graduate,No,13401,3032,61.0,360.0,1.0,Rural
LP0009419,Male,Yes,0,Not Graduate,nan,19205,2359,114.0,360.0,1.0,Semiurban
LP0009420,Male,Yes,0,Graduate,No,12532,5770,529.0,360.0,1.0,Semiurban
LP0009421,Female,No,0,Graduate,No,6360,2780,46.0,360.0,1.0,Urban
LP0009422,Male,No,0,Graduate,No,6907,4693,407.0,360.0,1.0,Semiurban
LP0009423,Female,Yes,3+,Graduate,No,1510,2677,471.0,180.0,1.0,Semiurban
LP0009424,Male,Yes,0,Graduate,No,22135,5793,185.0,360.0,1.0,Urban
LP0009425,Male,Yes,0,Not Graduate,No,22432,4717,201.0,360.0,,Rural
LP0009426,Male,No,0,Graduate,No,3291,6986,156.0,360.0,0.0,Semiurban
LP0009427,Male,Yes,0,Graduate,No,10430,5211,341.0,360.0,1.0,Rural
LP0009428,Male,Yes,2,Graduate,No,22031,462,360.0,360.0,1.0,Semiurban
LP0009429,Male,Yes,0,Graduate,No,23182,1342,295.0,360.0,1.0,Urban
LP0009430,Male,Yes,0,Graduate,No,11362,620,447.0,360.0,1.0,Rural
LP0009431,Female,Yes,1,Graduate,No,16764,1510,272.0,360.0,1.0,Rural
LP0009432,Male,No,0,Graduate,No,10678,4006,108.0,360.0,1.0,Semiurban
LP0009433,Male,Yes,0,Graduate,Yes,7700,916,369.0,,,Rural
LP0009434,Male,No,0,Graduate,No,17697,5027,436.0,360.0,1.0,Semiurban
LP0009435,Male,Yes,0,Graduate,nan,19383,5971,460.0,360.0,1.0,Rural
LP0009436,Male,No,0,Graduate,No,15172,7926,486.0,360.0,,Semiurban
LP0009437,Male,No,3+,Graduate,No,22700,5742,262.0,480.0,1.0,Rural
LP0009438,Male,Yes,0,Not Graduate,No,20750,3482,514.0,360.0,1.0,Semiurban
LP0009439,Male,Yes,1,Not Graduate,No,14525,774,389.0,180.0,,Urban
LP0009440,Female,Yes,1,Graduate,No,20272,1241,254.0,360.0,1.0,Urban
LP0009441,Male,Yes,2,Graduate,No,16352,5085,304.0,480.0,1.0,Semiurban
LP0009442,Male,Yes,1,Graduate,No,22797,935,43.0,360.0,1.0,Semiurban
LP0009443,Male,Yes,2,Graduate,Yes,9947,9529,76.0,360.0,1.0,Semiurban
LP0009444,Male,No,0,Graduate,No,4743,3529,242.0,360.0,1.0,Urban
LP0009445,Male,No,0,Graduate,No,17747,4899,,360.0,1.0,Semiurban
LP0009446,Male,Yes,2,Not Graduate,No,10218,299,329.0,360.0,1.0,Semiurban
LP0009447,Female,No,3+,Graduate,No,24947,2044,204.0,360.0,1.0,Semiurban
LP0009448,Male,No,0,Graduate,Yes,21649,6170,445.0,360.0,1.0,Rural
LP0009449,Male,Yes,1,Graduate,No,23806,6791,399.0,360.0,,Semiurban
LP0009450,Male,Yes,1,Graduate,No,14169,5977,186.0,360.0,0.0,Rural
LP0009451,Male,Yes,0,Graduate,No,15876,2686,260.0,180.0,1.0,Rural
LP0009452,Male,Yes,3+,Graduate,No,1840,72,470.0,360.0,1.0,Urban
LP0009453,Male,Yes,0,Graduate,No,9301,9246,277.0,360.0,1.0,Semiurban
LP0009454,Male,Yes,1,Graduate,No,8510,9606,517.0,180.0,1.0,Urban
LP0009455,Male,No,0,Graduate,No,18894,4294,60.0,360.0,1.0,Urban
LP0009456,Male,Yes,0,Not Graduate,nan,12673,2428,331.0,360.0,,Urban
LP0009457,Male,Yes,0,Graduate,Yes,11253,6580,297.0,360.0,1.0,Rural
LP0009458,Male,No,0,Graduate,No,4379,8051,216.0,360.0,0.0,Urban
LP0009459,Male,No,0,Graduate,Yes,18438,6287,189.0,360.0,1.0,Semiurban
LP0009460,Male,Yes,2,Graduate,No,4227,4809,46.0,360.0,0.0,Rural
LP0009461,Male,No,0,Not Graduate,No,16365,7575,100.0,360.0,1.0,Urban
LP0009462,Male,Yes,0,Graduate,No,10609,7497,383.0,360.0,1.0,Urban
LP0009463,Male,Yes,0,Not Graduate,No,2027,2221,79.0,360.0,1.0,Urban
LP0009464,Male,Yes,1,Graduate,No,24500,3996,118.0,360.0,0.0,Semiurban
LP0009465,Female,Yes,0,Graduate,Yes,21726,8424,121.0,360.0,1.0,Semiurban
LP0009466,Male,Yes,nan,Graduate,No,7740,1458,298.0,360.0,1.0,Urban
LP0009467,Female,Yes,2,Graduate,No,3459,3794,371.0,120.0,1.0,Rural
LP0009468,Male,Yes,2,Not Graduate,No,9183,3572,542.0,360.0,0.0,Urban
LP0009469,Male,No,0,Not Graduate,No,2113,1565,160.0,360.0,,Rural
LP0009470,Male,Yes,2,Graduate,No,12559,3361,413.0,360.0,0.0,Urban
LP0009471,Male,Yes,0,Graduate,No,18131,1755,207.0,360.0,1.0,Semiurban
LP0009472,nan,No,1,Graduate,No,11535,7155,494.0,360.0,1.0,Semiurban
LP0009473,Male,Yes,0,Graduate,No,24656,8138,293.0,360.0,1.0,Rural
LP0009474,Male,Yes,1,Graduate,Yes,13085,4101,485.0,360.0,1.0,Urban
LP0009475,Male,Yes,0,Graduate,No,9113,8794,256.0,360.0,1.0,Rural
LP0009476,Male,No,0,Graduate,No,5166,8042,445.0,360.0,1.0,Rural
LP0009477,Male,No,0,Graduate,No,16922,7680,287.0,360.0,1.0,Rural
LP0009478,Male,No,0,Graduate,Yes,2715,3523,53.0,360.0,1.0,Semiurban
LP0009479,Male,Yes,1,Graduate,No,16557,22,87.0,360.0,,Urban
LP0009480,Female,No,3+,Graduate,nan,15447,3266,268.0,360.0,1.0,Semiurban
LP0009481,Male,Yes,2,Not Graduate,Yes,23014,8171,420.0,180.0,1.0,Rural
LP0009482,Male,Yes,0,Graduate,No,19070,7252,378.0,360.0,1.0,Urban
LP0009483,Male,Yes,0,Graduate,No,13670,578,278.0,360.0,0.0,Rural
LP0009484,nan,No,0,Graduate,No,6012,5418,347.0,120.0,1.0,Semiurban
LP0009485,Male,Yes,0,Graduate,No,18899,8071,475.0,360.0,,Semiurban
LP0009486,Male,Yes,nan,Graduate,No,23388,5490,216.0,120.0,1.0,Semiurban
LP0009487,nan,No,0,Not Graduate,No,1532,7777,538.0,360.0,0.0,Semiurban
LP0009488,Male,No,2,Graduate,nan,22056,5351,510.0,,0.0,Urban
LP0009489,Male,Yes,2,Graduate,No,13430,7705,407.0,360.0,1.0,Semiurban
LP0009490,Male,Yes,1,Graduate,No,23452,5279,214.0,360.0,1.0,Urban
LP0009491,Female,No,3+,Graduate,No,18757,4138,151.0,360.0,1.0,Rural
LP0009492,nan,No,0,Graduate,Yes,3768,1135,218.0,360.0,1.0,Semiurban
LP0009493,Female,Yes,0,Not Graduate,Yes,6792,746,198.0,360.0,1.0,Rural
LP0009494,Male,Yes,3+,Graduate,No,7729,7625,209.0,360.0,1.0,Rural
LP0009495,Male,Yes,1,Graduate,No,17730,9610,192.0,480.0,1.0,Urban
LP0009496,Male,Yes,0,Not Graduate,No,16431,4574,160.0,360.0,0.0,Rural
LP0009497,Female,Yes,0,Graduate,nan,18183,7727,221.0,360.0,1.0,Urban
LP0009498,Female,Yes,2,Graduate,Yes,7427,2949,451.0,360.0,1.0,Urban
LP0009499,Male,Yes,0,Graduate,No,12296,4336,434.0,360.0,1.0,Semiurban
LP0009500,Male,Yes,3+,Not Graduate,No,23645,7294,357.0,180.0,1.0,Rural
LP0009501,Male,No,0,Graduate,No,8684,632,463.0,360.0,1.0,Rural
LP0009502,Male,Yes,1,Graduate,No,19981,7093,163.0,,1.0,Rural
LP0009503,Male,Yes,1,Graduate,Yes,12243,7650,363.0,360.0,1.0,Semiurban
LP0009504,Male,No,1,Not Graduate,No,15492,7521,329.0,360.0,1.0,Semiurban
LP0009505,Male,Yes,0,Graduate,No,24459,4433,402.0,360.0,1.0,Urban
LP0009506,Male,Yes,3+,Not Graduate,No,10472,8790,420.0,360.0,1.0,Urban
LP0009507,Female,Yes,1,Graduate,No,21906,6557,64.0,360.0,1.0,Urban
LP0009508,Female,No,2,Graduate,No,6418,3202,290.0,360.0,1.0,Urban
LP0009509,Female,nan,0,Graduate,No,15751,9087,281.0,180.0,1.0,Rural
LP0009510,Male,Yes,0,Graduate,No,21981,7934,198.0,360.0,1.0,Semiurban
LP0009511,Male,No,0,Graduate,No,12455,7228,254.0,240.0,1.0,Semiurban
LP0009512,Male,Yes,0,Graduate,No,14568,8078,516.0,360.0,1.0,Urban
LP0009513,nan,No,1,Graduate,nan,16207,7908,167.0,360.0,1.0,Rural
LP0009514,Male,No,0,Not Graduate,Yes,10548,1282,127.0,360.0,1.0,Urban
LP0009515,Male,Yes,2,Graduate,No,21891,9154,190.0,360.0,1.0,Rural
LP0009516,Male,No,0,Graduate,No,19522,7836,442.0,360.0,1.0,Urban
LP0009517,Female,Yes,0,Not Graduate,No,7063,1310,467.0,360.0,,Semiurban
LP0009518,Male,Yes,3+,Not Graduate,No,12234,5318,173.0,360.0,1.0,Urban
LP0009519,Male,No,3+,Graduate,Yes,15872,4662,199.0,360.0,0.0,Rural
LP0009520,Male,Yes,3+,Graduate,No,12272,9162,253.0,360.0,,Rural
LP0009521,Female,Yes,2,Graduate,Yes,22253,6127,141.0,360.0,1.0,Rural
LP0009522,Male,No,1,Graduate,No,17360,9083,102.0,360.0,,Semiurban
LP0009523,Male,No,3+,Not Graduate,Yes,7464,2275,62.0,360.0,1.0,Semiurban
LP0009524,Male,No,2,Graduate,Yes,2632,8106,225.0,240.0,1.0,Urban
LP0009525,Male,Yes,3+,Graduate,No,20693,8039,177.0,480.0,1.0,Semiurban
LP0009526,Male,Yes,0,Graduate,No,24760,6096,65.0,360.0,1.0,Semiurban
LP0009527,Male,No,3+,Not Graduate,No,5271,8055,,180.0,1.0,Rural
LP0009528,Male,Yes,1,Graduate,Yes,18569,5681,409.0,360.0,1.0,Semiurban
LP0009529,Female,No,0,Graduate,No,23019,6835,174.0,360.0,1.0,Rural
LP0009530,Male,No,0,Graduate,Yes,20145,5459,55.0,360.0,0.0,Semiurban
LP0009531,Female,No,3+,Not Graduate,No,18567,9413,192.0,360.0,0.0,Semiurban
LP0009532,Male,Yes,0,Not Graduate,No,6247,9168,323.0,360.0,0.0,Rural
LP0009533,Male,Yes,nan,Graduate,No,23323,1196,140.0,360.0,1.0,Rural
LP0009534,Female,Yes,0,Graduate,No,12213,7392,464.0,240.0,1.0,Rural
LP0009535,Male,Yes,0,Graduate,No,17810,8803,469.0,360.0,,Urban
LP0009536,Male,No,0,Not Graduate,No,20727,8815,237.0,360.0,0.0,Urban
LP0009537,Male,No,0,Graduate,No,8258,6162,356.0,360.0,1.0,Urban
LP0009538,Male,Yes,1,Not Graduate,No,17465,5764,525.0,360.0,1.0,Rural
LP0009539,Male,No,1,Graduate,No,22847,9641,416.0,360.0,1.0,Semiurban
LP0009540,Male,Yes,0,Graduate,nan,5505,3613,229.0,360.0,1.0,Urban
LP0009541,Female,Yes,0,Graduate,nan,14185,3904,350.0,360.0,1.0,Urban
LP0009542,Male,Yes,0,Graduate,No,11477,1829,465.0,360.0,,Urban
LP0009543,Male,No,3+,Graduate,No,8314,5258,372.0,360.0,1.0,Rural
LP0009544,Male,Yes,0,Graduate,No,5671,7452,191.0,360.0,1.0,Urban
LP0009545,nan,Yes,0,Graduate,No,11174,1805,247.0,360.0,1.0,Semiurban
LP0009546,Male,Yes,0,Graduate,No,5983,5849,79.0,360.0,1.0,Urban
LP0009547,Male,Yes,2,Graduate,No,10036,481,32.0,180.0,1.0,Rural
LP0009548,Male,Yes,0,Graduate,No,6983,6729,210.0,360.0,1.0,Urban
LP0009549,Female,Yes,0,Graduate,No,6895,3304,248.0,360.0,1.0,Semiurban
LP0009550,Male,No,1,Graduate,Yes,23459,3304,65.0,360.0,1.0,Semiurban
LP0009551,Male,Yes,3+,Not Graduate,No,12589,3032,313.0,360.0,1.0,Semiurban
LP0009552,Male,Yes,1,Graduate,No,8961,2825,128.0,360.0,1.0,Urban
LP0009553,Female,Yes,0,Graduate,No,7972,2086,274.0,360.0,1.0,Urban
LP0009554,Male,No,0,Not Graduate,No,8652,7227,362.0,360.0,,Urban
LP0009555,Female,Yes,nan,Graduate,No,14112,2655,536.0,360.0,0.0,Urban
LP0009556,Male,No,0,Graduate,No,16267,225,123.0,360.0,1.0,Semiurban
LP0009557,Male,No,0,Graduate,No,21000,2966,530.0,360.0,0.0,Rural
LP0009558,Male,No,0,Graduate,No,13096,2527,347.0,360.0,1.0,Semiurban
LP0009559,Male,No,3+,Graduate,Yes,17264,6549,395.0,360.0,1.0,Rural
LP0009560,Male,Yes,2,Graduate,No,3229,7125,289.0,360.0,1.0,Urban
LP0009561,Male,No,1,Graduate,No,5008,2390,58.0,360.0,,Rural
LP0009562,Male,Yes,0,Not Graduate,No,3403,6866,453.0,180.0,1.0,Semiurban
LP0009563,Male,No,1,Not Graduate,No,5020,2837,373.0,360.0,1.0,Urban
LP0009564,Male,No,0,Graduate,No,23267,7101,426.0,360.0,1.0,Semiurban
LP0009565,Male,No,0,Graduate,No,20989,5853,168.0,360.0,1.0,Rural
LP0009566,Female,Yes,3+,Graduate,No,6757,5141,37.0,360.0,0.0,Rural
LP0009567,Male,Yes,0,Graduate,No,10568,638,245.0,360.0,1.0,Urban
LP0009568,Male,Yes,0,Graduate,nan,18268,1915,243.0,360.0,1.0,Semiurban
LP0009569,Male,Yes,3+,Not Graduate,No,16196,25,135.0,360.0,1.0,Semiurban
LP0009570,Male,Yes,0,Graduate,No,9170,7683,450.0,360.0,0.0,Semiurban
LP0009571,Male,Yes,2,Graduate,No,7186,9903,488.0,360.0,0.0,Urban
LP0009572,nan,nan,1,Graduate,No,16373,1580,534.0,360.0,,Semiurban
LP0009573,Female,Yes,3+,Not Graduate,nan,15391,386,144.0,360.0,1.0,Semiurban
LP0009574,Male,Yes,2,Graduate,Yes,21306,5852,190.0,180.0,1.0,Urban
LP0009575,Male,Yes,2,Graduate,Yes,15456,9171,212.0,360.0,1.0,Urban
LP0009576,Male,No,0,Not Graduate,No,9770,5249,478.0,240.0,1.0,Semiurban
LP0009577,Male,No,0,Graduate,No,22430,9143,549.0,360.0,1.0,Semiurban
LP0009578,Male,Yes,3+,Graduate,Yes,2286,4580,363.0,360.0,1.0,Urban
LP0009579,Male,Yes,0,Graduate,No,4870,8128,231.0,360.0,1.0,Semiurban
LP0009580,Male,Yes,2,Graduate,No,5122,8302,228.0,180.0,,Semiurban
LP0009581,Male,nan,0,Graduate,No,18114,7401,33.0,360.0,1.0,Urban
LP0009582,Male,Yes,0,Graduate,Yes,6006,6033,99.0,360.0,0.0,Urban
LP0009583,Male,Yes,0,Graduate,No,22385,8757,460.0,360.0,1.0,Rural
LP0009584,Male,Yes,0,Graduate,No,22796,4990,382.0,360.0,1.0,Urban
LP0009585,Male,Yes,nan,Graduate,No,6933,4760,384.0,360.0,1.0,Urban
LP0009586,Male,No,3+,Not Graduate,No,23210,9968,94.0,360.0,1.0,Semiurban
LP0009587,Female,Yes,0,Graduate,No,21507,2238,169.0,360.0,1.0,Urban
LP0009588,Female,Yes,2,Graduate,No,9285,7054,288.0,360.0,1.0,Urban
LP0009589,Male,Yes,1,Graduate,No,7402,5933,502.0,360.0,1.0,Rural
LP0009590,Male,No,2,Graduate,No,8955,3097,58.0,240.0,1.0,Semiurban
LP0009591,Male,Yes,2,Graduate,No,21306,4205,337.0,360.0,1.0,Urban
LP0009592,Male,No,0,Graduate,No,17939,8083,61.0,240.0,1.0,Urban
LP0009593,Male,Yes,0,Not Graduate,No,12866,2498,53.0,360.0,1.0,Semiurban
LP0009594,Male,No,1,Not Graduate,No,23980,8980,87.0,360.0,0.0,Rural
LP0009595,Male,nan,nan,Graduate,nan,6671,2721,335.0,360.0,0.0,Urban
LP0009596,Male,Yes,1,Not Graduate,No,14800,1011,341.0,360.0,1.0,Rural
LP0009597,nan,Yes,3+,Graduate,Yes,20904,1524,234.0,360.0,,Rural
LP0009598,Male,Yes,2,Graduate,No,18881,3608,422.0,360.0,1.0,Urban
LP0009599,Male,No,1,Graduate,No,21184,4288,350.0,180.0,1.0,Urban
LP0009600,Male,Yes,3+,Graduate,No,4267,6943,504.0,360.0,1.0,Rural
LP0009601,Male,Yes,0,Graduate,No,9975,8959,347.0,180.0,1.0,Rural
LP0009602,Male,Yes,0,Graduate,nan,14781,1390,40.0,360.0,1.0,Rural
LP0009603,Male,Yes,2,Graduate,No,23763,5282,318.0,240.0,1.0,Rural
LP0009604,Male,Yes,0,Graduate,No,2931,2999,213.0,360.0,0.0,Rural
LP0009605,nan,No,0,Graduate,No,15488,4367,180.0,360.0,1.0,Urban
LP0009606,Male,No,1,Not Graduate,No,12441,8735,485.0,360.0,1.0,Semiurban
LP0009607,Female,Yes,0,Graduate,No,5255,5358,163.0,360.0,0.0,Urban
LP0009608,Male,Yes,3+,Graduate,No,23986,7556,346.0,360.0,0.0,Rural
LP0009609,Male,Yes,3+,Graduate,nan,9997,5129,361.0,360.0,1.0,Urban
LP0009610,Male,No,0,Graduate,No,8624,327,136.0,360.0,1.0,Rural
LP0009611,Male,Yes,0,Graduate,No,2140,5710,363.0,360.0,1.0,Semiurban
LP0009612,Male,Yes,2,Not Graduate,No,7367,5907,530.0,360.0,1.0,Urban
LP0009613,Male,Yes,0,Not Graduate,No,18026,4440,41.0,180.0,1.0,Rural
LP0009614,Male,No,0,Graduate,No,5797,6233,142.0,360.0,1.0,Semiurban
LP0009615,Male,Yes,2,Not Graduate,nan,20905,2499,256.0,360.0,,Rural
LP0009616,Male,Yes,2,Not Graduate,Yes,23496,1865,122.0,360.0,1.0,Semiurban
LP0009617,Male,Yes,0,Graduate,No,19727,4668,376.0,480.0,1.0,Rural
LP0009618,Male,Yes,2,Graduate,nan,10437,6542,131.0,360.0,1.0,Rural
LP0009619,Female,Yes,1,Graduate,No,2052,4767,267.0,360.0,1.0,Semiurban
LP0009620,Female,Yes,0,Graduate,No,23834,9311,277.0,360.0,0.0,Semiurban
LP0009621,Male,Yes,1,Graduate,No,2441,2837,472.0,360.0,0.0,Rural
LP0009622,Male,No,0,Not Graduate,No,1776,7691,305.0,360.0,1.0,Rural
LP0009623,Male,Yes,0,Graduate,No,24778,2879,275.0,360.0,1.0,Urban
LP0009624,Female,Yes,2,Graduate,nan,16054,6986,318.0,360.0,1.0,Semiurban
LP0009625,Male,Yes,3+,Graduate,No,11791,3415,96.0,360.0,1.0,Urban
LP0009626,Male,Yes,0,Graduate,No,17058,4842,415.0,360.0,1.0,Urban
LP0009627,Male,Yes,3+,Graduate,No,22445,6764,360.0,240.0,1.0,Urban
LP0009628,Male,No,0,Graduate,Yes,14591,2354,526.0,360.0,,Urban
LP0009629,Male,Yes,0,Graduate,No,15312,9842,395.0,240.0,,Urban
LP0009630,Male,No,0,Graduate,No,1567,6371,74.0,180.0,1.0,Rural
LP0009631,Male,No,0,Graduate,No,21204,5348,272.0,,1.0,Semiurban
LP0009632,Male,No,0,Graduate,No,3293,386,473.0,360.0,1.0,Rural
LP0009633,Female,No,3+,Graduate,No,20798,7538,49.0,360.0,1.0,Urban
LP0009634,Male,Yes,0,Not Graduate,No,18221,7515,140.0,360.0,1.0,Semiurban
LP0009635,Male,Yes,0,Graduate,No,8468,6969,100.0,360.0,1.0,Semiurban
LP0009636,Male,No,2,Graduate,No,23619,7724,504.0,360.0,1.0,Urban
LP0009637,Male,Yes,0,Graduate,Yes,22818,23,244.0,360.0,1.0,Urban
LP0009638,Male,Yes,1,Graduate,No,2265,4018,507.0,360.0,1.0,Urban
LP0009639,Male,Yes,0,Graduate,No,10308,6660,204.0,360.0,1.0,Urban
LP0009640,Male,Yes,0,Graduate,No,12002,5712,442.0,360.0,1.0,Urban
LP0009641,Male,Yes,2,Graduate,No,20057,177,177.0,360.0,1.0,Urban
LP0009642,Female,No,0,Graduate,No,11832,4555,137.0,360.0,1.0,Rural
LP0009643,Male,Yes,0,Graduate,Yes,12884,6545,280.0,360.0,1.0,Semiurban
LP0009644,Male,No,0,Graduate,No,12643,9401,517.0,360.0,1.0,Semiurban
LP0009645,Male,Yes,0,Graduate,No,20035,7070,159.0,360.0,,Semiurban
LP0009646,Female,Yes,1,Graduate,No,4219,6646,98.0,360.0,1.0,Semiurban
LP0009647,Male,Yes,0,Graduate,No,19630,9377,442.0,360.0,1.0,Rural
LP0009648,Female,Yes,1,Not Graduate,No,7967,8031,89.0,360.0,1.0,Rural
LP0009649,Male,Yes,1,Graduate,No,15597,9673,503.0,360.0,1.0,Urban
LP0009650,Male,No,0,Graduate,No,20270,2914,100.0,360.0,1.0,Urban
LP0009651,Male,Yes,3+,Graduate,No,2704,9294,46.0,180.0,1.0,Urban
LP0009652,Male,Yes,3+,Graduate,No,18471,7450,193.0,360.0,1.0,Urban
LP0009653,Male,Yes,1,Graduate,No,2406,2586,214.0,360.0,1.0,Urban
LP0009654,Male,Yes,0,Not Graduate,No,13435,7542,528.0,360.0,1.0,Rural
LP0009655,Male,Yes,0,Not Graduate,No,22497,8576,165.0,360.0,1.0,Semiurban
LP0009656,Male,Yes,0,Graduate,Yes,19585,5195,339.0,360.0,0.0,Rural
LP0009657,Male,No,0,Not Graduate,No,21778,6550,415.0,360.0,0.0,Rural
LP0009658,Female,No,0,Graduate,No,18677,9981,65.0,360.0,1.0,Semiurban
LP0009659,Female,Yes,2,Graduate,No,12753,4915,507.0,360.0,1.0,Rural
LP0009660,Male,Yes,0,Graduate,No,14373,952,534.0,360.0,1.0,Rural
LP0009661,nan,Yes,3+,Not Graduate,No,15025,598,161.0,360.0,0.0,Rural
LP0009662,Male,No,0,Graduate,No,10830,4018,235.0,360.0,1.0,Rural
LP0009663,Male,No,1,Not Graduate,nan,14043,2002,185.0,360.0,0.0,Semiurban
LP0009664,Male,No,3+,Graduate,No,11313,2170,536.0,360.0,1.0,Urban
LP0009665,Male,Yes,0,Graduate,No,14193,9683,95.0,360.0,1.0,Semiurban
LP0009666,Male,Yes,3+,Graduate,No,21473,8446,283.0,360.0,0.0,Semiurban
LP0009667,Male,Yes,0,Graduate,No,8122,6988,321.0,360.0,1.0,Urban
LP0009668,Male,No,3+,Not Graduate,No,17151,8475,507.0,360.0,1.0,Urban
LP0009669,Male,No,nan,Graduate,No,17498,6909,458.0,360.0,1.0,Rural
LP0009670,Female,Yes,0,Graduate,No,4326,6613,368.0,360.0,1.0,Urban
LP0009671,Female,No,2,Not Graduate,No,23891,3239,162.0,,0.0,Semiurban
LP0009672,Male,No,0,Not Graduate,No,9950,3274,285.0,120.0,1.0,Rural
LP0009673,Male,Yes,0,Graduate,No,22732,7263,228.0,360.0,1.0,Rural
LP0009674,Male,No,0,Graduate,No,5198,2775,37.0,240.0,1.0,Urban
LP0009675,Male,Yes,0,Graduate,No,22337,4711,541.0,360.0,1.0,Semiurban
LP0009676,Male,Yes,1,Graduate,nan,16639,3455,451.0,360.0,0.0,Semiurban
LP0009677,Male,Yes,0,Graduate,No,11436,1081,95.0,360.0,1.0,Urban
LP0009678,Male,Yes,2,Graduate,No,15417,5053,340.0,360.0,1.0,Urban
LP0009679,Male,No,0,Graduate,No,6137,5804,349.0,360.0,1.0,Semiurban
LP0009680,Female,Yes,3+,Graduate,nan,9914,8831,366.0,360.0,1.0,Rural
LP0009681,Female,Yes,0,Graduate,No,20091,6478,383.0,360.0,1.0,Rural
LP0009682,Male,Yes,0,Graduate,No,6739,7148,111.0,360.0,1.0,Urban
LP0009683,Male,Yes,2,Graduate,No,14667,782,201.0,480.0,1.0,Semiurban
LP0009684,Female,Yes,3+,Graduate,No,8667,1341,70.0,360.0,1.0,Semiurban
LP0009685,Male,Yes,2,Graduate,No,19246,9381,108.0,360.0,0.0,Rural
LP0009686,Male,Yes,0,Not Graduate,No,21732,5106,259.0,120.0,1.0,Semiurban
LP0009687,Male,No,0,Not Graduate,No,9548,619,335.0,360.0,1.0,Rural
LP0009688,Male,No,0,Graduate,No,14059,7795,60.0,360.0,1.0,Semiurban
LP0009689,Female,Yes,0,Graduate,No,4993,1367,169.0,360.0,1.0,Semiurban
